merchant_id,merchant_name,shop_description,shop_photo,shop_id,shop_name,shop_category,order_count,busi_dt,shop_category_id,category_id,row_num
70683,ร้านข้าวแกงป๋าทวี,ต้นตำรับข้าวแกงลูกชิ้นปลากราย หมูเค็ม หมูหวาน เจ้าแรกสะพานหัน ขายมานานกว่า80ปี ไม่มีสาขา ระวังซื้อผิดร้าน,1619144474996_N7Z2NTZ64Z.jpg,76977,ร้านข้าวแกงป๋าทวี,cooked_to_order,45020,2024-06-04,,6,11
89742,ร้านข้าวแกงคู่สร้าง96,หน้าร้าน_ตลาดลาดพร้าว96 ตรงข้ามบิ๊กซีลาดพร้าว,1627141426558_B6SGNNA3FS.jpg,98199,ร้านข้าวแกงคู่สร้าง96,cooked_to_order,43847,2024-06-04,,6,12
98159,อิ๋ว & ขาว อาหารตามสั่ง (ประดิพัทธ์1),อาหารตามสั่งจัดจ้านย่านประดิพัทธ์1 #เจ๊อิ๋วตรงปกไม่จกตา,1633164765185_TNDIRP3Q7G.jpg,107524,อิ๋ว & ขาว อาหารตามสั่ง (ประดิพัทธ์1),cooked_to_order,43576,2024-06-04,,6,13
96776,โซ้ยตี๋อาหารตามสั่ง87,อยู่ลาดพร้าว87 แยก1 ตรงข้าม7-11,1626834584519_LTS6QSW60T.jpg,105998,โซ้ยตี๋อาหารตามสั่ง87,cooked_to_order,42996,2024-06-04,,6,14
70028,เจี๊ยบ สุพรรณ ข้าวแกงรสเด็ด,.,1618887490679_TMVOLY7M1B.jpg,76239,เจี๊ยบ สุพรรณ ข้าวแกงรสเด็ด,cooked_to_order,41281,2024-06-04,,6,15
15719,ข้าวมันไก่เจ้อ้วน สาขา2รามอินทรา109,,1601872986894_X65XGV300C.jpg,16593,ข้าวมันไก่เจ้อ้วน สาขา2รามอินทรา109,cooked_to_order,41200,2024-06-04,,6,16
137913,ครัวไข่เจียว อาหารตามสั่ง,อาหารตามสั่ง,1632895192824_V5IQCIY6PA.jpg,152222,ครัวไข่เจียว อาหารตามสั่ง,cooked_to_order,39275,2024-06-04,,6,17
280,ครัวเจ๊น้ำเลิศรส เเพรกษา,ร้านท้องถิ่นในเขต เเพรกษา ประสบการณ์มากกว่า10 ปี,1667709286288_X3B0NEMF2R.jpg,294,ครัวเจ๊น้ำเลิศรส เเพรกษา,cooked_to_order,38357,2024-06-04,,6,18
18908,หมูทอดจับกัง อ่อนนุช31/1,ร้านต้นตำรับ เจ้าแรกเจ้าเดียว ไม่มีสาขา,1627121691397_XXS3ZQ0DWG.jpg,20279,หมูทอดจับกัง อ่อนนุช31/1,cooked_to_order,38257,2024-06-04,,6,19
15361,อัญชันอาหารตามสั่งถนอมมิตร,อยู่ในศูนย์อาหารถนอมมิตร,1601736474405_0WRXOHH67J.jpg,16209,อัญชันอาหารตามสั่งถนอมมิตร,cooked_to_order,38190,2024-06-04,,6,20
29390,นายสลัด l NaiiSalad,สลัดจานอิ่ม/สลัดโรล/ก๋วยเตี๋ยวลุยสวน.,1697603128929_CX3VQND89X.jpg,31504,นายสลัด l NaiiSalad,dessert,15792,2024-06-04,,7,1
40646,สลัดผัก สลัดโรล - ครอบครัวกินผัก อ่อนนุช 1,ร้านสลัดเพื่อสุขภาพ น้ำสลัดไม่ใส่ไข่ และไม่ใส่มายองเนส,1644513443457_FITFKEF88Q.jpg,43113,สลัดผัก สลัดโรล - ครอบครัวกินผัก อ่อนนุช 1,dessert,15175,2024-06-04,,7,2
76515,Coffee Berry กาแฟ คอฟฟี่เบอรี่ อโศก,Taste The Difference,1647401896040_FMX10V9YT7.jpg,83774,Coffee Berry กาแฟ คอฟฟี่เบอรี่ อโศก,dessert,14298,2024-06-04,,7,3
772,สลัดผัก สลัดโรล Byอ้อ สาขาวงเวียนใหญ่,ผักสดใหม่ กรอบๆ ส่งตรงจากฟาร์ม เลยนะครับ,1657682470746_V27TRZPXUO.jpg,259562,สลัดผัก สลัดโรล Byอ้อ สาขาวงเวียนใหญ่,dessert,10820,2024-06-04,,7,4
9505,ร้านสุริยากาแฟ@ตลาดพลู,ร้านกาแฟโบราณ ที่ก่อตั้งยาวนานกว่า 100 ปี โดดเด่นด้วยชาซีลอน จากศรีลังกา เมนูเด่น ชา กาแฟ โกโก้ โอวัลติน ชามะนาว,1692151104370_4UVEZDJNP5.jpg,9779,ร้านสุริยากาแฟ@ตลาดพลู,dessert,9672,2024-06-04,,7,5
91487,kinpak_ผักสลัดออร์แกนิค,ผักที่ทางร้านใช้ เป็นผักอินทรีย์ที่เราปลูกเองที่สวน อ.ปากช่อง การันตีคุณภาพด้วย “มาตราฐานออร์แกนิคไทยแลนด์”.,1627636232845_XQVPBO5ONR.jpg,100167,kinpak_ผักสลัดออร์แกนิค,dessert,9096,2024-06-04,,7,6
44097,@มุมสลัด (ลาดพร้าว1),สลัดผักผลไม้ สลัดโรล เมี่ยงปลาทู ลุยสวน แซนวิซโบราณ,1614697002918_HC6011MZ1Z.jpg,46751,@มุมสลัด (ลาดพร้าว1),dessert,8129,2024-06-04,,7,7
183296,สลัดผัก เจมมี่สลัดผักผลไม้สด,สลัดผัก สลัดโรล ทูน่าคอร์นสลัด ทำจากผักสดสะอาดปลอดสารพิษ สดใหม่ทุกวัน,1668323556596_E0ZBFMH4XP.jpg,202930,สลัดผัก เจมมี่สลัดผักผลไม้สด,dessert,7302,2024-06-04,,7,8
7343,ร้านสลัดบุรี Saladburi,สลัดผักออร์แกนิก สลัดม้วน สลัดห่อ แซนวิช กาแฟ และเค้ก,1603885106230_44YN2JMYF4.jpg,7547,ร้านสลัดบุรี Saladburi,dessert,7002,2024-06-04,,7,9
29517,Super food bistro(The salad Bistro),ร้านสลัดเพื่อสุขภาพที่ดี เราคัดสรรของคุณภาพสำหรับลูกค้า คุ้มค่าเกินราคา,1609731620096_8P7QVAL258.jpg,31634,Super food bistro(The salad Bistro),dessert,6994,2024-06-04,,7,10
25878,ร้านแหนมเนืองครัวบัวเรียน,"ร้านอาหารเวียดนามแหนมเนืองครัวบัวเรียน เปิดให้บริการวันพุธ-อาทิตย์ เวลา 9.00-17.00น. เปิดให้บริการเฉพาะซื้อกลับบ้าน 
โทร.0892340721 - 029320671",1605980545502_NQ6DTTKH02.jpg,27887,ร้านแหนมเนืองครัวบัวเรียน,dessert,6915,2024-06-04,,7,11
249694,น้ำบ้านพื่อน  ตามสั่ง,อิ่ม อร่อย สดชื่น,1683275663099_WJITQ0IGR8.jpg,278095,น้ำบ้านพื่อน  ตามสั่ง,dessert,6856,2024-06-04,,7,12
54004,แหนมเนืองเดลิเวอรี่,"(ขอออเดอร์คะ แดงแหนมเนืองส่งทุกวัน)
#แดงแหนมเนืองกทม
   #แดงแหนมเนืองเดลิเวอรี่
#แดงแหนมเนืองหนองคาย
   #แดงแหนมเนืองส่งทั่วไทย

สอบถาม084-078-6081  ไลน์ koimonster",1611718757097_H3PM0LZ2Z8.jpg,57858,แหนมเนืองเดลิเวอรี่,dessert,6837,2024-06-04,,7,13
30400,คาเฟ่ชาพะยอม@วัดเกาะ,กาแฟสด/เครื่องดื่มร้อน-เย็น,1652326681450_UBGTMNG5KQ.jpg,32586,คาเฟ่ชาพะยอม@วัดเกาะ,dessert,6788,2024-06-04,,7,14
11064,ชาพะยอมเคหะร่มเกล้า 78 ฮาลาล,ชาพะยอมเคหะร่มเกล้า 78 ฮาลาล,1658324290731_R3OWEBEVH8.jpg,11414,ชาพะยอมเคหะร่มเกล้า 78 ฮาลาล,dessert,6666,2024-06-04,,7,15
33239,ชาพะยอม ตลาดโกสุม ดอนเมือง,แก้วไหนๆ ก็อร่อยทุกเมนู,1627198785286_EJNVH8MXIJ.jpg,35503,ชาพะยอม ตลาดโกสุม ดอนเมือง,dessert,6153,2024-06-04,,7,16
101668,แคราย ทีที ตามสั่งa,แคราย,1694453846396_SE8W3P6PFM.jpg,342417,แคราย ทีที ตามสั่งa,dessert,6087,2024-06-04,,7,17
33501,สลัดนางฟ้า ตลาดนัด กกท.,สลัดผักผลไม้ สลัดโรล,1628797274793_BGVSX0PZRX.jpg,35773,สลัดนางฟ้า ตลาดนัด กกท.,dessert,6072,2024-06-04,,7,18
54740,ญีญวนครัวเวียดนาม สาขาบางบัวทอง,ร้านอาหารเวียดนาม,1611925204636_MY6LHKSIHY.jpg,58724,ญีญวนครัวเวียดนาม สาขาบางบัวทอง,dessert,5721,2024-06-04,,7,19
12033,Saladhiso สาขาพหลโยธิน 19,สลัดผักออร์แกนิค น้ำสลัดหลากหลายรสชาติ,1601028257962_HSHF4Y4B3P.jpg,12575,Saladhiso สาขาพหลโยธิน 19,dessert,5613,2024-06-04,,7,20
111119,ราชาปาท่องโก๋,ปาท่องโก๋เจ้าเก่ากว่าสี่สิบปีที่มีวิวัฒนาการมาสู่รุ่นที่สองโดยมีการปรับสูตรให้มีซาลาเปาใส่ไส้แสนอร่อย,1627710793491_PLKUHKBVO0.jpg,121988,ราชาปาท่องโก๋,dimsum,19388,2024-06-04,,8,1
1292,ขนมจีบ ซาลาเปา โชคชัย4 ก๋วยเจ๋ง1972,ติ่มซำ พรีเมี่ยม ของอร่อยซอยโชคชัย4 รับทำชุดออกงานต่างๆ,1603675878238_J865K4PM3Y.jpg,1315,ขนมจีบ ซาลาเปา โชคชัย4 ก๋วยเจ๋ง1972,dimsum,11313,2024-06-04,,8,2
205650,ต้นไหมขนมจีบซาลาเปา ประชานิเวศน์3,ผู้ผลิตจำหน่ายขนมจีบซาลาเปา แบบเดลิเวอร์รี่และหน้าร้าน ปั้นสดทุกวันไม่ใช่ของแช่แข็ง,1650030806257_SCLZHMGA4S.jpg,228309,ต้นไหมขนมจีบซาลาเปา ประชานิเวศน์3,dimsum,9341,2024-06-04,,8,3
13144,ร้าน สมาย ติ่มซำ,อาหารติ่มซำ ไทย จีน ฝรั่ง เปิด บริการ 9.30 น. - 20.30 น.,1607158917512_89DL5IXPAP.jpg,13816,ร้าน สมาย ติ่มซำ,dimsum,9307,2024-06-04,,8,4
